pair_id,sample_id_1,sample_id_2,image_1,image_2,code_path_1,code_path_2,family_id_1,family_id_2,subject_id_1,subject_id_2,iris_id_1,iris_id_2,twin_id_1,twin_id_2,eye_1,eye_2,relation,is_genuine,is_twin,is_unrelated,match_ok,hd,best_shift,common_bits,error,_matched_stems,matching_source
1057,123,124,10/1R/S3101R04.jpg,10/1R/S3101R05.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,10,10,F10_T1,F10_T1,F10_T1_R,F10_T1_R,1,1,R,R,genuine,1,0,0,True,0.2340220385674931,0,29040,,"S3101R04,S3101R05",filtered_from_final_matching_results
1059,123,126,10/1R/S3101R04.jpg,10/1R/S3101R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,10,10,F10_T1,F10_T1,F10_T1_R,F10_T1_R,1,1,R,R,genuine,1,0,0,True,0.2841055341055341,0,27972,,"S3101R04,S3101R07",filtered_from_final_matching_results
1062,123,129,10/1R/S3101R04.jpg,10/2L/S3102L01.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.442639405204461,0,26900,,"S3101R04,S3102L01",filtered_from_final_matching_results
1065,123,132,10/1R/S3101R04.jpg,10/2L/S3102L06.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4295228460630585,2,23724,,"S3101R04,S3102L06",filtered_from_final_matching_results
1066,123,133,10/1R/S3101R04.jpg,10/2L/S3102L07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4389456697149005,16,22308,,"S3101R04,S3102L07",filtered_from_final_matching_results
1068,123,135,10/1R/S3101R04.jpg,10/2L/S3102L09.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4332233414379993,16,23032,,"S3101R04,S3102L09",filtered_from_final_matching_results
1069,123,136,10/1R/S3101R04.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4574880422233218,-4,24252,,"S3101R04,S3102L10",filtered_from_final_matching_results
1071,123,138,10/1R/S3101R04.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4316208964646464,-4,25344,,"S3101R04,S3102R02",filtered_from_final_matching_results
1075,123,142,10/1R/S3101R04.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4183098591549296,0,25560,,"S3101R04,S3102R06",filtered_from_final_matching_results
1076,123,143,10/1R/S3101R04.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4267837711798539,4,25732,,"S3101R04,S3102R07",filtered_from_final_matching_results
1077,123,144,10/1R/S3101R04.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4253009294529941,4,26252,,"S3101R04,S3102R08",filtered_from_final_matching_results
1078,123,145,10/1R/S3101R04.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R04.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4272740696987596,0,27088,,"S3101R04,S3102R09",filtered_from_final_matching_results
1081,124,126,10/1R/S3101R05.jpg,10/1R/S3101R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,10,10,F10_T1,F10_T1,F10_T1_R,F10_T1_R,1,1,R,R,genuine,1,0,0,True,0.3365869471257743,0,27764,,"S3101R05,S3101R07",filtered_from_final_matching_results
1084,124,129,10/1R/S3101R05.jpg,10/2L/S3102L01.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4251561570493753,0,26896,,"S3101R05,S3102L01",filtered_from_final_matching_results
1087,124,132,10/1R/S3101R05.jpg,10/2L/S3102L06.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4465356429047302,0,24016,,"S3101R05,S3102L06",filtered_from_final_matching_results
1088,124,133,10/1R/S3101R05.jpg,10/2L/S3102L07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4377678996666137,0,25196,,"S3101R05,S3102L07",filtered_from_final_matching_results
1090,124,135,10/1R/S3101R05.jpg,10/2L/S3102L09.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4264044943820225,16,23140,,"S3101R05,S3102L09",filtered_from_final_matching_results
1091,124,136,10/1R/S3101R05.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4440031424581006,12,22912,,"S3101R05,S3102L10",filtered_from_final_matching_results
1093,124,138,10/1R/S3101R05.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4402630327998732,4,25244,,"S3101R05,S3102R02",filtered_from_final_matching_results
1097,124,142,10/1R/S3101R05.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4274706069272322,2,25176,,"S3101R05,S3102R06",filtered_from_final_matching_results
1098,124,143,10/1R/S3101R05.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4331215127092374,4,25808,,"S3101R05,S3102R07",filtered_from_final_matching_results
1099,124,144,10/1R/S3101R05.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4395579268292683,4,26240,,"S3101R05,S3102R08",filtered_from_final_matching_results
1100,124,145,10/1R/S3101R05.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R05.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4298000588062334,0,27208,,"S3101R05,S3102R09",filtered_from_final_matching_results
1125,126,129,10/1R/S3101R07.jpg,10/2L/S3102L01.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4491730704978283,12,23944,,"S3101R07,S3102L01",filtered_from_final_matching_results
1128,126,132,10/1R/S3101R07.jpg,10/2L/S3102L06.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4344404003639672,-8,21980,,"S3101R07,S3102L06",filtered_from_final_matching_results
1129,126,133,10/1R/S3101R07.jpg,10/2L/S3102L07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4373473375671715,0,24564,,"S3101R07,S3102L07",filtered_from_final_matching_results
1131,126,135,10/1R/S3101R07.jpg,10/2L/S3102L09.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4383415175035641,2,25252,,"S3101R07,S3102L09",filtered_from_final_matching_results
1132,126,136,10/1R/S3101R07.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_L,1,2,R,L,twin_cross_eye,0,1,0,True,0.4408757880388482,6,23476,,"S3101R07,S3102L10",filtered_from_final_matching_results
1134,126,138,10/1R/S3101R07.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4337987481945113,-2,24924,,"S3101R07,S3102R02",filtered_from_final_matching_results
1138,126,142,10/1R/S3101R07.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4260546108567691,2,24464,,"S3101R07,S3102R06",filtered_from_final_matching_results
1139,126,143,10/1R/S3101R07.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4298946023634621,4,25048,,"S3101R07,S3102R07",filtered_from_final_matching_results
1140,126,144,10/1R/S3101R07.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4450502706883217,2,25860,,"S3101R07,S3102R08",filtered_from_final_matching_results
1141,126,145,10/1R/S3101R07.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__1R__S3101R07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T1,F10_T2,F10_T1_R,F10_T2_R,1,2,R,R,twin_same_eye,0,1,0,True,0.4503479050068068,0,26444,,"S3101R07,S3102R09",filtered_from_final_matching_results
1182,129,132,10/2L/S3102L01.jpg,10/2L/S3102L06.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3325428523880845,0,24036,,"S3102L01,S3102L06",filtered_from_final_matching_results
1183,129,133,10/2L/S3102L01.jpg,10/2L/S3102L07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3287922243467177,0,25104,,"S3102L01,S3102L07",filtered_from_final_matching_results
1185,129,135,10/2L/S3102L01.jpg,10/2L/S3102L09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3559086701635298,0,25928,,"S3102L01,S3102L09",filtered_from_final_matching_results
1186,129,136,10/2L/S3102L01.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3739739256397875,0,24852,,"S3102L01,S3102L10",filtered_from_final_matching_results
1188,129,138,10/2L/S3102L01.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4358113777479442,6,23836,,"S3102L01,S3102R02",filtered_from_final_matching_results
1192,129,142,10/2L/S3102L01.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4541324971860427,0,24876,,"S3102L01,S3102R06",filtered_from_final_matching_results
1193,129,143,10/2L/S3102L01.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4528867102396514,0,25704,,"S3102L01,S3102R07",filtered_from_final_matching_results
1194,129,144,10/2L/S3102L01.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4293561770129072,0,26032,,"S3102L01,S3102R08",filtered_from_final_matching_results
1195,129,145,10/2L/S3102L01.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L01.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4345569620253164,10,23700,,"S3102L01,S3102R09",filtered_from_final_matching_results
1228,132,133,10/2L/S3102L06.jpg,10/2L/S3102L07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.2097625329815303,0,24256,,"S3102L06,S3102L07",filtered_from_final_matching_results
1230,132,135,10/2L/S3102L06.jpg,10/2L/S3102L09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3431849198225861,0,23448,,"S3102L06,S3102L09",filtered_from_final_matching_results
1231,132,136,10/2L/S3102L06.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3622303440898556,0,22436,,"S3102L06,S3102L10",filtered_from_final_matching_results
1233,132,138,10/2L/S3102L06.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4411149508912331,6,21992,,"S3102L06,S3102R02",filtered_from_final_matching_results
1237,132,142,10/2L/S3102L06.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4402907087212616,10,21052,,"S3102L06,S3102R06",filtered_from_final_matching_results
1238,132,143,10/2L/S3102L06.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.432633623081191,-10,21628,,"S3102L06,S3102R07",filtered_from_final_matching_results
1239,132,144,10/2L/S3102L06.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4341910403554239,-10,21608,,"S3102L06,S3102R08",filtered_from_final_matching_results
1240,132,145,10/2L/S3102L06.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L06.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4238413547237076,8,22440,,"S3102L06,S3102R09",filtered_from_final_matching_results
1243,133,135,10/2L/S3102L07.jpg,10/2L/S3102L09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3420649015175976,0,24776,,"S3102L07,S3102L09",filtered_from_final_matching_results
1244,133,136,10/2L/S3102L07.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.3527385752688172,0,23808,,"S3102L07,S3102L10",filtered_from_final_matching_results
1246,133,138,10/2L/S3102L07.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4492105263157894,6,22800,,"S3102L07,S3102R02",filtered_from_final_matching_results
1250,133,142,10/2L/S3102L07.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4505166577587742,-8,22452,,"S3102L07,S3102R06",filtered_from_final_matching_results
1251,133,143,10/2L/S3102L07.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4213394269643171,-10,22756,,"S3102L07,S3102R07",filtered_from_final_matching_results
1252,133,144,10/2L/S3102L07.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4163441238564391,-10,22736,,"S3102L07,S3102R08",filtered_from_final_matching_results
1253,133,145,10/2L/S3102L07.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L07.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4316409711146553,-12,22572,,"S3102L07,S3102R09",filtered_from_final_matching_results
1267,135,136,10/2L/S3102L09.jpg,10/2L/S3102L10.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_L,2,2,L,L,genuine,1,0,0,True,0.2077793605571383,0,25272,,"S3102L09,S3102L10",filtered_from_final_matching_results
1269,135,138,10/2L/S3102L09.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4429202801867912,4,23984,,"S3102L09,S3102R02",filtered_from_final_matching_results
1273,135,142,10/2L/S3102L09.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4588407005838198,-2,23980,,"S3102L09,S3102R06",filtered_from_final_matching_results
1274,135,143,10/2L/S3102L09.jpg,10/2R/S3102R07.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R07.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4542012927054478,14,21660,,"S3102L09,S3102R07",filtered_from_final_matching_results
1275,135,144,10/2L/S3102L09.jpg,10/2R/S3102R08.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R08.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4556820218677182,14,22316,,"S3102L09,S3102R08",filtered_from_final_matching_results
1276,135,145,10/2L/S3102L09.jpg,10/2R/S3102R09.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L09.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R09.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4237734165923282,12,22420,,"S3102L09,S3102R09",filtered_from_final_matching_results
1279,136,138,10/2L/S3102L10.jpg,10/2R/S3102R02.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R02.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.4317788544730922,4,23116,,"S3102L10,S3102R02",filtered_from_final_matching_results
1283,136,142,10/2L/S3102L10.jpg,10/2R/S3102R06.jpg,data/features/daugman_strict_v3/gabor_codes/10__2L__S3102L10.jpg.npz,data/features/daugman_strict_v3/gabor_codes/10__2R__S3102R06.jpg.npz,10,10,F10_T2,F10_T2,F10_T2_L,F10_T2_R,2,2,L,R,same_subject_different_eye,0,0,0,True,0.442775974025974,6,22176,,"S3102L10,S3102R06",filtered_from_final_matching_results
